|          |   eval  |      0.9961  |     0.9463  |   0.9155  |       0.9243  |              3.9678  |
------------------------------------------------------------------------------------------------------

|       9  |      0  |      1.6855  |     0.5625  |   0.5722  |               |              0.4125  |
|          |      1  |      1.3662  |     0.7617  |   0.7405  |               |              0.8410  |
|          |      2  |      1.2422  |     0.8057  |   0.7682  |               |              1.2775  |
|          |      3  |      1.1846  |     0.8457  |   0.8015  |               |              1.6814  |
|          |      4  |      1.1504  |     0.8701  |   0.8350  |               |              2.0844  |
|          |      5  |      1.1016  |     0.8955  |   0.8775  |               |              2.4895  |
|          |      6  |      1.0762  |     0.9092  |   0.8931  |               |              2.9032  |
|          |      7  |      1.0361  |     0.9297  |   0.9006  |               |              3.3110  |
|          |   eval  |      1.0361  |     0.9297  |   0.9006  |       0.9117  |              3.4776  |
------------------------------------------------------------------------------------------------------

|      10  |      0  |      1.6807  |     0.5635  |   0.5694  |               |              0.4145  |
|          |      1  |      1.3848  |     0.7383  |   0.6395  |               |              0.8368  |
|          |      2  |      1.2148  |     0.8379  |   0.7643  |               |              1.2762  |
|          |      3  |      1.1943  |     0.8428  |   0.8351  |               |              1.6914  |
|          |      4  |      1.1719  |     0.8525  |   0.8552  |               |              2.1166  |
|          |      5  |      1.1172  |     0.8857  |   0.8521  |               |              2.5406  |
|          |      6  |      1.0732  |     0.9082  |   0.8758  |               |              2.9559  |
|          |      7  |      1.0557  |     0.9131  |   0.9045  |               |              3.3594  |
|          |   eval  |      1.0557  |     0.9131  |   0.9045  |       0.9171  |              3.5271  |
------------------------------------------------------------------------------------------------------

|      11  |      0  |      1.6602  |     0.5859  |   0.5446  |               |              0.4187  |
|          |      1  |      1.4160  |     0.7227  |   0.6976  |               |              0.8480  |
|          |      2  |      1.2471  |     0.8145  |   0.8023  |               |              1.2842  |
|          |      3  |      1.1807  |     0.8467  |   0.8247  |               |              1.7027  |
|          |      4  |      1.1475  |     0.8691  |   0.8696  |               |              2.1156  |
|          |      5  |      1.1084  |     0.8887  |   0.8594  |               |              2.5256  |
|          |      6  |      1.0645  |     0.9150  |   0.8902  |               |              2.9400  |
|          |      7  |      1.0459  |     0.9199  |   0.9026  |               |              3.3591  |
|          |   eval  |      1.0459  |     0.9199  |   0.9026  |       0.9144  |              3.5274  |
------------------------------------------------------------------------------------------------------

|      12  |      0  |      1.6650  |     0.5879  |   0.5004  |               |              0.4353  |
|          |      1  |      1.3760  |     0.7451  |   0.7127  |               |              0.8811  |
|          |      2  |      1.2275  |     0.8291  |   0.8147  |               |              1.3162  |
|          |      3  |      1.1855  |     0.8652  |   0.8163  |               |              1.7275  |
|          |      4  |      1.1387  |     0.8809  |   0.8457  |               |              2.1063  |
|          |      5  |      1.1006  |     0.8965  |   0.8739  |               |              2.4862  |
|          |      6  |      1.0684  |     0.9160  |   0.8844  |               |              2.8928  |
|          |      7  |      1.0449  |     0.9219  |   0.8930  |               |              3.2991  |
|          |      8  |      0.9937  |     0.9512  |   0.9224  |               |              3.7066  |
|          |   eval  |      0.9937  |     0.9512  |   0.9224  |       0.9297  |              3.8753  |
------------------------------------------------------------------------------------------------------

|      13  |      0  |      1.6768  |     0.5801  |   0.5665  |               |              0.4256  |
|          |      1  |      1.4082  |     0.7139  |   0.6871  |               |              0.8612  |
|          |      2  |      1.2344  |     0.8242  |   0.7742  |               |              1.3200  |
|          |      3  |      1.2090  |     0.8223  |   0.8171  |               |              1.7448  |
|          |      4  |      1.1846  |     0.8457  |   0.8261  |               |              2.1482  |
|          |      5  |      1.1191  |     0.8867  |   0.8434  |               |              2.5562  |
|          |      6  |      1.0615  |     0.9150  |   0.8931  |               |              2.9602  |
|          |      7  |      1.0410  |     0.9248  |   0.8989  |               |              3.3588  |
|          |      8  |      1.0107  |     0.9424  |   0.9105  |               |              3.7586  |
|          |   eval  |      1.0107  |     0.9424  |   0.9105  |       0.9204  |              3.9270  |
------------------------------------------------------------------------------------------------------

|      14  |      0  |      1.6670  |     0.5859  |   0.5734  |               |              0.4222  |
|          |      1  |      1.3604  |     0.7539  |   0.6652  |               |              0.8610  |
|          |      2  |      1.2402  |     0.8311  |   0.7967  |               |              1.2875  |
|          |      3  |      1.1875  |     0.8477  |   0.8345  |               |              1.6922  |
|          |      4  |      1.1484  |     0.8516  |   0.8474  |               |              2.0982  |
|          |      5  |      1.1084  |     0.8916  |   0.8694  |               |              2.4967  |
|          |      6  |      1.0498  |     0.9268  |   0.8964  |               |              2.8997  |
|          |      7  |      1.0361  |     0.9248  |   0.8975  |               |              3.3056  |
|          |      8  |      1.0020  |     0.9482  |   0.9201  |               |              3.7026  |
|          |   eval  |      1.0020  |     0.9482  |   0.9201  |       0.9269  |              3.8713  |
------------------------------------------------------------------------------------------------------

|      15  |      0  |      1.7012  |     0.5527  |   0.5554  |               |              0.4239  |
|          |      1  |      1.3770  |     0.7402  |   0.6379  |               |              0.8563  |
|          |      2  |      1.2266  |     0.8428  |   0.7886  |               |              1.2824  |
|          |      3  |      1.2031  |     0.8340  |   0.8540  |               |              1.6862  |
|          |      4  |      1.1631  |     0.8613  |   0.8420  |               |              2.0909  |
|          |      5  |      1.1260  |     0.8867  |   0.8544  |               |              2.4924  |
|          |      6  |      1.0654  |     0.9102  |   0.8680  |               |              2.9015  |
|          |      7  |      1.0459  |     0.9238  |   0.8685  |               |              3.3030  |
|          |      8  |      1.0049  |     0.9453  |   0.9210  |               |              3.7111  |
|          |   eval  |      1.0049  |     0.9453  |   0.9210  |       0.9282  |              3.8792  |
------------------------------------------------------------------------------------------------------

|      16  |      0  |      1.7109  |     0.5322  |   0.5349  |               |              0.4186  |
|          |      1  |      1.3750  |     0.7441  |   0.6840  |               |              0.8497  |
|          |      2  |      1.2715  |     0.8037  |   0.7921  |               |              1.2883  |
|          |      3  |      1.1914  |     0.8486  |   0.8158  |               |              1.6683  |
|          |      4  |      1.1309  |     0.8887  |   0.8599  |               |              2.0673  |
|          |      5  |      1.1396  |     0.8584  |   0.8530  |               |              2.4701  |
|          |      6  |      1.0879  |     0.9043  |   0.8781  |               |              2.8740  |
|          |      7  |      1.0420  |     0.9209  |   0.9023  |               |              3.2795  |
|          |   eval  |      1.0420  |     0.9209  |   0.9023  |       0.9147  |              3.4492  |
------------------------------------------------------------------------------------------------------

|      17  |      0  |      1.6748  |     0.5645  |   0.5748  |               |              0.4575  |
|          |      1  |      1.3467  |     0.7539  |   0.7163  |               |              0.8873  |
|          |      2  |      1.2266  |     0.8184  |   0.7992  |               |              1.3188  |
|          |      3  |      1.2080  |     0.8311  |   0.8079  |               |              1.7191  |
|          |      4  |      1.1465  |     0.8730  |   0.8705  |               |              2.1177  |
|          |      5  |      1.1230  |     0.8877  |   0.8698  |               |              2.5226  |
|          |      6  |      1.0732  |     0.9062  |   0.8802  |               |              2.9037  |
|          |      7  |      1.0371  |     0.9258  |   0.9039  |               |              3.3034  |
|          |   eval  |      1.0371  |     0.9258  |   0.9039  |       0.9109  |              3.4738  |
------------------------------------------------------------------------------------------------------

|      18  |      0  |      1.7383  |     0.5264  |   0.5632  |               |              0.4391  |
|          |      1  |      1.3740  |     0.7314  |   0.6830  |               |              0.8646  |
|          |      2  |      1.2451  |     0.8184  |   0.7586  |               |              1.3015  |
|          |      3  |      1.1523  |     0.8818  |   0.8269  |               |              1.7078  |
|          |      4  |      1.1572  |     0.8623  |   0.8632  |               |              2.1106  |
|          |      5  |      1.1299  |     0.8691  |   0.8414  |               |              2.5170  |
|          |      6  |      1.0732  |     0.9121  |   0.8963  |               |              2.9226  |
|          |      7  |      1.0449  |     0.9180  |   0.8902  |               |              3.3256  |
|          |      8  |      1.0010  |     0.9473  |   0.9147  |               |              3.7316  |
|          |   eval  |      1.0010  |     0.9473  |   0.9147  |       0.9213  |              3.9011  |
------------------------------------------------------------------------------------------------------

|      19  |      0  |      1.6855  |     0.5752  |   0.5557  |               |              0.4316  |
|          |      1  |      1.3555  |     0.7666  |   0.6320  |               |              0.8482  |
|          |      2  |      1.2207  |     0.8389  |   0.8013  |               |              1.2770  |
|          |      3  |      1.1787  |     0.8643  |   0.8426  |               |              1.6615  |
|          |      4  |      1.1904  |     0.8398  |   0.8423  |               |              2.0615  |
|          |      5  |      1.1045  |     0.8906  |   0.8580  |               |              2.4639  |
|          |      6  |      1.0840  |     0.9072  |   0.8809  |               |              2.8683  |
|          |      7  |      1.0371  |     0.9316  |   0.8982  |               |              3.2688  |
|          |      8  |      0.9927  |     0.9531  |   0.9156  |               |              3.6927  |
|          |   eval  |      0.9927  |     0.9531  |   0.9156  |       0.9247  |              3.8614  |
------------------------------------------------------------------------------------------------------

|      20  |      0  |      1.6670  |     0.5742  |   0.5390  |               |              0.4189  |
|          |      1  |      1.3809  |     0.7324  |   0.6809  |               |              0.8496  |
|          |      2  |      1.2324  |     0.8174  |   0.7956  |               |              1.2829  |
|          |      3  |      1.2139  |     0.8320  |   0.8322  |               |              1.6891  |
|          |      4  |      1.1445  |     0.8691  |   0.8321  |               |              2.0893  |
|          |      5  |      1.1123  |     0.8926  |   0.8442  |               |              2.4911  |
|          |      6  |      1.0605  |     0.9160  |   0.8842  |               |              2.8901  |
|          |      7  |      1.0469  |     0.9258  |   0.9006  |               |              3.2866  |
|          |   eval  |      1.0469  |     0.9258  |   0.9006  |       0.9076  |              3.4560  |
------------------------------------------------------------------------------------------------------

|      21  |      0  |      1.6660  |     0.5684  |   0.5687  |               |              0.4208  |
|          |      1  |      1.3877  |     0.7402  |   0.6965  |               |              0.8501  |
|          |      2  |      1.2344  |     0.8193  |   0.8140  |               |              1.2845  |
|          |      3  |      1.1650  |     0.8682  |   0.8148  |               |              1.6849  |
|          |      4  |      1.1523  |     0.8584  |   0.8658  |               |              2.0906  |
|          |      5  |      1.1074  |     0.8877  |   0.8542  |               |              2.5006  |
|          |      6  |      1.0664  |     0.9131  |   0.8746  |               |              2.9022  |
|          |      7  |      1.0664  |     0.9072  |   0.8856  |               |              3.3017  |
|          |      8  |      1.0000  |     0.9551  |   0.9150  |               |              3.7029  |
|          |   eval  |      1.0000  |     0.9551  |   0.9150  |       0.9246  |              3.8726  |
------------------------------------------------------------------------------------------------------

|      22  |      0  |      1.6650  |     0.5732  |   0.5534  |               |              0.4211  |
|          |      1  |      1.4189  |     0.7207  |   0.7092  |               |              0.8467  |
|          |      2  |      1.2451  |     0.8096  |   0.8062  |               |              1.2827  |
|          |      3  |      1.1758  |     0.8535  |   0.8140  |               |              1.6901  |
|          |      4  |      1.1533  |     0.8682  |   0.8473  |               |              2.0907  |
|          |      5  |      1.1172  |     0.8770  |   0.8478  |               |              2.4885  |
|          |      6  |      1.0869  |     0.9053  |   0.8928  |               |              2.8833  |
|          |      7  |      1.0420  |     0.9297  |   0.8990  |               |              3.2901  |
|          |      8  |      0.9902  |     0.9619  |   0.9106  |               |              3.6915  |
|          |   eval  |      0.9902  |     0.9619  |   0.9106  |       0.9251  |              3.8608  |
------------------------------------------------------------------------------------------------------

|      23  |      0  |      1.6982  |     0.5605  |   0.5689  |               |              0.4200  |
|          |      1  |      1.3779  |     0.7246  |   0.7152  |               |              0.8483  |
|          |      2  |      1.2275  |     0.8330  |   0.7766  |               |              1.2817  |
|          |      3  |      1.1943  |     0.8359  |   0.8173  |               |              1.6925  |
|          |      4  |      1.1592  |     0.8535  |   0.8217  |               |              2.0960  |
|          |      5  |      1.1113  |     0.8916  |   0.8237  |               |              2.4790  |
|          |      6  |      1.0654  |     0.9141  |   0.8909  |               |              2.8831  |
|          |      7  |      1.0479  |     0.9170  |   0.8923  |               |              3.2828  |
|          |      8  |      0.9966  |     0.9502  |   0.9141  |               |              3.6875  |
|          |   eval  |      0.9966  |     0.9502  |   0.9141  |       0.9240  |              3.8584  |
------------------------------------------------------------------------------------------------------

|      24  |      0  |      1.7031  |     0.5645  |   0.5351  |               |              0.4209  |
|          |      1  |      1.3994  |     0.7334  |   0.6620  |               |              0.8517  |
|          |      2  |      1.2490  |     0.8223  |   0.7242  |               |              1.2952  |
|          |      3  |      1.2070  |     0.8428  |   0.7784  |               |              1.7190  |
|          |      4  |      1.1777  |     0.8438  |   0.8396  |               |              2.1448  |
|          |      5  |      1.1016  |     0.8887  |   0.8158  |               |              2.5435  |
|          |      6  |      1.0586  |     0.9287  |   0.8964  |               |              2.9471  |
|          |      7  |      1.0430  |     0.9170  |   0.8903  |               |              3.3539  |
|          |      8  |      1.0049  |     0.9463  |   0.9129  |               |              3.7864  |
|          |   eval  |      1.0049  |     0.9463  |   0.9129  |       0.9219  |              3.9577  |
------------------------------------------------------------------------------------------------------


================================================================================
