|          |      2  |      1.3867  |     0.7559  |   0.7437  |               |              1.4601  |
|          |      3  |      1.2900  |     0.7861  |   0.7782  |               |              1.9144  |
|          |      4  |      1.2217  |     0.8418  |   0.8161  |               |              2.3828  |
|          |      5  |      1.2021  |     0.8467  |   0.8351  |               |              2.8556  |
|          |      6  |      1.1572  |     0.8594  |   0.8323  |               |              3.3161  |
|          |      7  |      1.1348  |     0.8857  |   0.8453  |               |              3.7795  |
|          |      8  |      1.1514  |     0.8740  |   0.8584  |               |              4.2484  |
|          |      9  |      1.1279  |     0.8877  |   0.8625  |               |              4.6870  |
|          |   eval  |      1.1279  |     0.8877  |   0.8625  |       0.8707  |              4.8469  |
------------------------------------------------------------------------------------------------------

|       3  |      0  |      1.9668  |     0.4893  |   0.5061  |               |              0.5123  |
|          |      1  |      1.6162  |     0.6611  |   0.6515  |               |              1.0179  |
|          |      2  |      1.3770  |     0.7637  |   0.7229  |               |              1.5210  |
|          |      3  |      1.2725  |     0.8066  |   0.7832  |               |              1.9729  |
|          |      4  |      1.2031  |     0.8555  |   0.8091  |               |              2.4329  |
|          |      5  |      1.1768  |     0.8564  |   0.8147  |               |              2.8187  |
|          |      6  |      1.1504  |     0.8848  |   0.8438  |               |              3.2563  |
|          |      7  |      1.1172  |     0.8896  |   0.8492  |               |              3.7255  |
|          |      8  |      1.1338  |     0.8877  |   0.8554  |               |              4.1852  |
|          |      9  |      1.1143  |     0.9072  |   0.8603  |               |              4.6129  |
|          |   eval  |      1.1143  |     0.9072  |   0.8603  |       0.8731  |              4.7739  |
------------------------------------------------------------------------------------------------------

|       4  |      0  |      1.9473  |     0.4951  |   0.5105  |               |              0.6175  |
|          |      1  |      1.6123  |     0.6611  |   0.6610  |               |              1.1193  |
|          |      2  |      1.4023  |     0.7412  |   0.6951  |               |              1.6304  |
|          |      3  |      1.2852  |     0.7998  |   0.7684  |               |              2.1065  |
|          |      4  |      1.2158  |     0.8457  |   0.8269  |               |              2.5647  |
|          |      5  |      1.1914  |     0.8379  |   0.8251  |               |              3.0330  |
|          |      6  |      1.1562  |     0.8613  |   0.8439  |               |              3.5037  |
|          |      7  |      1.1436  |     0.8857  |   0.8500  |               |              3.9820  |
|          |      8  |      1.1445  |     0.8867  |   0.8589  |               |              4.4405  |
|          |      9  |      1.1152  |     0.9014  |   0.8622  |               |              4.8671  |
|          |   eval  |      1.1152  |     0.9014  |   0.8622  |       0.8724  |              5.0286  |
------------------------------------------------------------------------------------------------------

|       5  |      0  |      1.9492  |     0.4697  |   0.5023  |               |              0.4993  |
|          |      1  |      1.6104  |     0.6475  |   0.6388  |               |              1.0274  |
|          |      2  |      1.3916  |     0.7549  |   0.7377  |               |              1.5237  |
|          |      3  |      1.2705  |     0.8008  |   0.7647  |               |              1.9880  |
|          |      4  |      1.2197  |     0.8379  |   0.8123  |               |              2.4488  |
|          |      5  |      1.1855  |     0.8477  |   0.8252  |               |              2.9063  |
|          |      6  |      1.1641  |     0.8633  |   0.8389  |               |              3.3675  |
|          |      7  |      1.1602  |     0.8643  |   0.8435  |               |              3.8269  |
|          |      8  |      1.1143  |     0.8896  |   0.8544  |               |              4.2853  |
|          |      9  |      1.1436  |     0.8789  |   0.8585  |               |              4.7222  |
|          |   eval  |      1.1436  |     0.8789  |   0.8585  |       0.8708  |              4.8837  |
------------------------------------------------------------------------------------------------------

|       6  |      0  |      1.9619  |     0.4854  |   0.4934  |               |              0.4875  |
|          |      1  |      1.5645  |     0.7012  |   0.6541  |               |              0.9907  |
|          |      2  |      1.3760  |     0.7617  |   0.7534  |               |              1.5009  |
|          |      3  |      1.2812  |     0.7861  |   0.7814  |               |              1.9652  |
|          |      4  |      1.2607  |     0.8008  |   0.8186  |               |              2.4333  |
|          |      5  |      1.1709  |     0.8672  |   0.8250  |               |              2.9001  |
|          |      6  |      1.1475  |     0.8828  |   0.8336  |               |              3.3586  |
|          |      7  |      1.1396  |     0.8799  |   0.8575  |               |              3.8265  |
|          |      8  |      1.1123  |     0.9014  |   0.8586  |               |              4.2869  |
|          |      9  |      1.1221  |     0.8887  |   0.8628  |               |              4.7133  |
|          |   eval  |      1.1221  |     0.8887  |   0.8628  |       0.8715  |              4.8751  |
------------------------------------------------------------------------------------------------------

|       7  |      0  |      1.9375  |     0.5312  |   0.5070  |               |              0.4926  |
|          |      1  |      1.5938  |     0.6816  |   0.6582  |               |              1.0061  |
|          |      2  |      1.3682  |     0.7559  |   0.7435  |               |              1.5167  |
|          |      3  |      1.2666  |     0.8047  |   0.7800  |               |              1.9755  |
|          |      4  |      1.2461  |     0.8184  |   0.8027  |               |              2.4362  |
|          |      5  |      1.1855  |     0.8477  |   0.8291  |               |              2.8964  |
|          |      6  |      1.1738  |     0.8623  |   0.8372  |               |              3.3477  |
|          |      7  |      1.1582  |     0.8652  |   0.8511  |               |              3.8059  |
|          |      8  |      1.1172  |     0.8896  |   0.8559  |               |              4.2658  |
|          |      9  |      1.1240  |     0.8838  |   0.8604  |               |              4.6949  |
|          |   eval  |      1.1240  |     0.8838  |   0.8604  |       0.8728  |              4.8565  |
------------------------------------------------------------------------------------------------------

|       8  |      0  |      1.9707  |     0.4854  |   0.4961  |               |              0.5020  |
|          |      1  |      1.6172  |     0.6533  |   0.6500  |               |              1.0119  |
|          |      2  |      1.4004  |     0.7471  |   0.7372  |               |              1.5310  |
|          |      3  |      1.3076  |     0.7793  |   0.7715  |               |              1.9998  |
|          |      4  |      1.2373  |     0.8232  |   0.8115  |               |              2.4709  |
|          |      5  |      1.1797  |     0.8574  |   0.8232  |               |              2.9376  |
|          |      6  |      1.1494  |     0.8750  |   0.8421  |               |              3.3989  |
|          |      7  |      1.1387  |     0.8887  |   0.8555  |               |              3.8544  |
|          |      8  |      1.1396  |     0.8711  |   0.8554  |               |              4.3159  |
|          |      9  |      1.1328  |     0.8926  |   0.8615  |               |              4.7435  |
|          |   eval  |      1.1328  |     0.8926  |   0.8615  |       0.8735  |              4.9061  |
------------------------------------------------------------------------------------------------------

|       9  |      0  |      1.9502  |     0.5049  |   0.4960  |               |              0.4968  |
|          |      1  |      1.6230  |     0.6719  |   0.6782  |               |              0.9970  |
|          |      2  |      1.3887  |     0.7500  |   0.7083  |               |              1.5070  |
|          |      3  |      1.2998  |     0.7842  |   0.7775  |               |              1.9849  |
|          |      4  |      1.2090  |     0.8398  |   0.8264  |               |              2.4473  |
|          |      5  |      1.2070  |     0.8232  |   0.8332  |               |              2.9070  |
|          |      6  |      1.1699  |     0.8545  |   0.8455  |               |              3.3692  |
|          |      7  |      1.1602  |     0.8555  |   0.8545  |               |              3.8327  |
|          |      8  |      1.1279  |     0.8857  |   0.8617  |               |              4.2779  |
|          |      9  |      1.1182  |     0.8975  |   0.8659  |               |              4.7093  |
|          |   eval  |      1.1182  |     0.8975  |   0.8659  |       0.8726  |              4.8719  |
------------------------------------------------------------------------------------------------------

|      10  |      0  |      1.9561  |     0.5039  |   0.5000  |               |              0.4794  |
|          |      1  |      1.5996  |     0.6611  |   0.6573  |               |              0.9880  |
|          |      2  |      1.3662  |     0.7666  |   0.7377  |               |              1.4938  |
|          |      3  |      1.2812  |     0.7910  |   0.7981  |               |              1.9474  |
|          |      4  |      1.2236  |     0.8398  |   0.8084  |               |              2.3903  |
|          |      5  |      1.1895  |     0.8398  |   0.8314  |               |              2.8817  |
|          |      6  |      1.1523  |     0.8721  |   0.8437  |               |              3.3526  |
|          |      7  |      1.1396  |     0.8799  |   0.8538  |               |              3.8038  |
|          |      8  |      1.1201  |     0.9014  |   0.8609  |               |              4.2623  |
|          |      9  |      1.1240  |     0.8828  |   0.8631  |               |              4.6805  |
|          |   eval  |      1.1240  |     0.8828  |   0.8631  |       0.8712  |              4.8434  |
------------------------------------------------------------------------------------------------------

|      11  |      0  |      1.9570  |     0.4824  |   0.5053  |               |              0.4263  |
|          |      1  |      1.6123  |     0.6553  |   0.6709  |               |              0.8495  |
|          |      2  |      1.3994  |     0.7480  |   0.7492  |               |              1.2720  |
|          |      3  |      1.2852  |     0.7900  |   0.7936  |               |              1.6621  |
|          |      4  |      1.2070  |     0.8408  |   0.8246  |               |              2.0564  |
|          |      5  |      1.1777  |     0.8721  |   0.8283  |               |              2.4473  |
|          |      6  |      1.1611  |     0.8584  |   0.8442  |               |              2.8367  |
|          |      7  |      1.1426  |     0.8740  |   0.8473  |               |              3.2262  |
|          |      8  |      1.1406  |     0.8809  |   0.8534  |               |              3.6164  |
|          |      9  |      1.1055  |     0.8955  |   0.8609  |               |              3.9754  |
|          |   eval  |      1.1055  |     0.8955  |   0.8609  |       0.8711  |              4.1392  |
------------------------------------------------------------------------------------------------------

|      12  |      0  |      1.9551  |     0.5039  |   0.5008  |               |              0.4247  |
|          |      1  |      1.6162  |     0.6680  |   0.6470  |               |              0.8461  |
|          |      2  |      1.3594  |     0.7734  |   0.7539  |               |              1.2683  |
|          |      3  |      1.2686  |     0.8125  |   0.7975  |               |              1.6580  |
|          |      4  |      1.2217  |     0.8359  |   0.8179  |               |              2.0480  |
|          |      5  |      1.1738  |     0.8613  |   0.8306  |               |              2.4378  |
|          |      6  |      1.1699  |     0.8418  |   0.8445  |               |              2.8269  |
|          |      7  |      1.1387  |     0.8848  |   0.8550  |               |              3.2168  |
|          |      8  |      1.1045  |     0.9033  |   0.8556  |               |              3.6066  |
|          |      9  |      1.1172  |     0.8936  |   0.8607  |               |              3.9649  |
|          |   eval  |      1.1172  |     0.8936  |   0.8607  |       0.8713  |              4.1304  |
------------------------------------------------------------------------------------------------------

|      13  |      0  |      1.9609  |     0.4844  |   0.4967  |               |              0.4263  |
|          |      1  |      1.6211  |     0.6406  |   0.6331  |               |              0.8480  |
|          |      2  |      1.3896  |     0.7500  |   0.6888  |               |              1.2715  |
|          |      3  |      1.3008  |     0.7803  |   0.7616  |               |              1.6624  |
|          |      4  |      1.2285  |     0.8193  |   0.8087  |               |              2.0531  |
|          |      5  |      1.2197  |     0.8301  |   0.8333  |               |              2.4429  |
|          |      6  |      1.1611  |     0.8652  |   0.8362  |               |              2.8333  |
|          |      7  |      1.1299  |     0.8877  |   0.8491  |               |              3.2260  |
|          |      8  |      1.1416  |     0.8760  |   0.8535  |               |              3.6169  |
|          |      9  |      1.1416  |     0.8857  |   0.8610  |               |              3.9756  |
|          |   eval  |      1.1416  |     0.8857  |   0.8610  |       0.8702  |              4.1394  |
------------------------------------------------------------------------------------------------------

|      14  |      0  |      1.9746  |     0.4658  |   0.5036  |               |              0.4263  |
|          |      1  |      1.6240  |     0.6611  |   0.6363  |               |              0.8510  |
|          |      2  |      1.3701  |     0.7607  |   0.7265  |               |              1.2737  |
|          |      3  |      1.2998  |     0.7832  |   0.7973  |               |              1.6660  |
|          |      4  |      1.2549  |     0.8066  |   0.8019  |               |              2.0564  |
|          |      5  |      1.1904  |     0.8535  |   0.8397  |               |              2.4486  |
|          |      6  |      1.1436  |     0.8789  |   0.8352  |               |              2.8401  |
|          |      7  |      1.1533  |     0.8809  |   0.8498  |               |              3.2299  |
|          |      8  |      1.1328  |     0.8789  |   0.8594  |               |              3.6927  |
|          |      9  |      1.1436  |     0.8740  |   0.8630  |               |              4.1062  |
|          |   eval  |      1.1436  |     0.8740  |   0.8630  |       0.8732  |              4.2708  |
------------------------------------------------------------------------------------------------------

|      15  |      0  |      1.9453  |     0.4922  |   0.4980  |               |              0.4823  |
|          |      1  |      1.5811  |     0.6709  |   0.6482  |               |              0.9755  |
|          |      2  |      1.3779  |     0.7559  |   0.7320  |               |              1.4754  |
|          |      3  |      1.2881  |     0.7939  |   0.7834  |               |              1.9590  |
|          |      4  |      1.2275  |     0.8369  |   0.7903  |               |              2.4242  |
|          |      5  |      1.1982  |     0.8379  |   0.8230  |               |              2.8816  |
|          |      6  |      1.1523  |     0.8770  |   0.8285  |               |              3.3340  |
|          |      7  |      1.1592  |     0.8594  |   0.8505  |               |              3.8039  |
|          |      8  |      1.1367  |     0.8809  |   0.8566  |               |              4.2789  |
|          |      9  |      1.1162  |     0.8955  |   0.8602  |               |              4.7095  |
|          |   eval  |      1.1162  |     0.8955  |   0.8602  |       0.8703  |              4.8735  |
------------------------------------------------------------------------------------------------------

|      16  |      0  |      1.9541  |     0.4932  |   0.4967  |               |              0.4763  |
|          |      1  |      1.6133  |     0.6719  |   0.6446  |               |              0.9714  |
|          |      2  |      1.3906  |     0.7461  |   0.7271  |               |              1.4735  |
|          |      3  |      1.3154  |     0.7803  |   0.7838  |               |              1.9218  |
|          |      4  |      1.2207  |     0.8350  |   0.8105  |               |              2.3835  |
|          |      5  |      1.1719  |     0.8584  |   0.8358  |               |              2.8084  |
|          |      6  |      1.1543  |     0.8779  |   0.8414  |               |              3.2776  |
|          |      7  |      1.1650  |     0.8652  |   0.8496  |               |              3.7345  |
|          |      8  |      1.1133  |     0.9014  |   0.8581  |               |              4.1812  |
|          |      9  |      1.1084  |     0.9062  |   0.8623  |               |              4.6134  |
|          |   eval  |      1.1084  |     0.9062  |   0.8623  |       0.8750  |              4.7788  |
------------------------------------------------------------------------------------------------------

|      17  |      0  |      1.9473  |     0.5039  |   0.4985  |               |              0.4981  |
|          |      1  |      1.5996  |     0.6670  |   0.6592  |               |              1.0138  |
|          |      2  |      1.3789  |     0.7559  |   0.7434  |               |              1.5140  |
|          |      3  |      1.3037  |     0.7842  |   0.7714  |               |              1.9931  |
|          |      4  |      1.2236  |     0.8379  |   0.8092  |               |              2.4229  |
|          |      5  |      1.1865  |     0.8574  |   0.8267  |               |              2.8878  |
|          |      6  |      1.1748  |     0.8545  |   0.8491  |               |              3.3175  |
|          |      7  |      1.1553  |     0.8691  |   0.8509  |               |              3.7851  |
|          |      8  |      1.1582  |     0.8799  |   0.8585  |               |              4.2557  |
|          |      9  |      1.1270  |     0.8857  |   0.8623  |               |              4.6728  |
|          |   eval  |      1.1270  |     0.8857  |   0.8623  |       0.8734  |              4.8388  |
------------------------------------------------------------------------------------------------------

|      18  |      0  |      1.9434  |     0.4912  |   0.4943  |               |              0.5109  |
|          |      1  |      1.6133  |     0.6465  |   0.6594  |               |              1.0097  |
|          |      2  |      1.3711  |     0.7627  |   0.7399  |               |              1.5083  |
|          |      3  |      1.3008  |     0.8066  |   0.7758  |               |              1.9197  |
|          |      4  |      1.2100  |     0.8496  |   0.8161  |               |              2.3845  |
|          |      5  |      1.1934  |     0.8447  |   0.8228  |               |              2.8525  |
|          |      6  |      1.1816  |     0.8564  |   0.8431  |               |              3.3210  |
|          |      7  |      1.1572  |     0.8623  |   0.8538  |               |              3.7806  |
|          |      8  |      1.1309  |     0.8789  |   0.8571  |               |              4.2403  |
|          |      9  |      1.1133  |     0.8945  |   0.8627  |               |              4.6625  |
|          |   eval  |      1.1133  |     0.8945  |   0.8627  |       0.8708  |              4.8285  |
------------------------------------------------------------------------------------------------------

|      19  |      0  |      1.9688  |     0.4590  |   0.4930  |               |              0.4873  |
|          |      1  |      1.6055  |     0.6650  |   0.6622  |               |              0.9956  |
|          |      2  |      1.3828  |     0.7617  |   0.7390  |               |              1.4478  |
|          |      3  |      1.2773  |     0.8135  |   0.7803  |               |              1.9571  |
|          |      4  |      1.2441  |     0.8125  |   0.8134  |               |              2.4213  |
|          |      5  |      1.2002  |     0.8438  |   0.8375  |               |              2.8905  |
|          |      6  |      1.1670  |     0.8672  |   0.8365  |               |              3.3383  |
|          |      7  |      1.1445  |     0.8779  |   0.8521  |               |              3.7336  |
|          |      8  |      1.1191  |     0.8877  |   0.8588  |               |              4.1883  |
|          |      9  |      1.1221  |     0.8955  |   0.8634  |               |              4.6104  |
|          |   eval  |      1.1221  |     0.8955  |   0.8634  |       0.8725  |              4.7760  |
------------------------------------------------------------------------------------------------------

|      20  |      0  |      1.9424  |     0.5156  |   0.5113  |               |              0.4739  |
|          |      1  |      1.5732  |     0.6797  |   0.6310  |               |              0.9634  |
|          |      2  |      1.3857  |     0.7500  |   0.7214  |               |              1.4713  |
|          |      3  |      1.2842  |     0.8066  |   0.7806  |               |              1.9147  |
|          |      4  |      1.2520  |     0.8096  |   0.8001  |               |              2.3611  |
|          |      5  |      1.1943  |     0.8408  |   0.8214  |               |              2.8207  |
|          |      6  |      1.1543  |     0.8682  |   0.8401  |               |              3.2656  |
|          |      7  |      1.1494  |     0.8770  |   0.8452  |               |              3.7120  |
|          |      8  |      1.1338  |     0.8867  |   0.8548  |               |              4.1648  |
|          |      9  |      1.1328  |     0.8848  |   0.8576  |               |              4.5709  |
|          |   eval  |      1.1328  |     0.8848  |   0.8576  |       0.8675  |              4.7368  |
------------------------------------------------------------------------------------------------------

|      21  |      0  |      1.9424  |     0.5107  |   0.5174  |               |              0.4962  |
|          |      1  |      1.6133  |     0.6445  |   0.6512  |               |              0.9961  |
|          |      2  |      1.4004  |     0.7480  |   0.7441  |               |              1.4997  |
|          |      3  |      1.2480  |     0.8193  |   0.7824  |               |              1.9641  |
|          |      4  |      1.2061  |     0.8428  |   0.8066  |               |              2.4196  |
|          |      5  |      1.1777  |     0.8604  |   0.8312  |               |              2.9060  |
|          |      6  |      1.1729  |     0.8535  |   0.8468  |               |              3.3677  |
|          |      7  |      1.1436  |     0.8818  |   0.8530  |               |              3.8345  |
|          |      8  |      1.1191  |     0.9043  |   0.8564  |               |              4.3012  |
|          |      9  |      1.1328  |     0.8828  |   0.8623  |               |              4.6642  |
|          |   eval  |      1.1328  |     0.8828  |   0.8623  |       0.8738  |              4.8293  |
------------------------------------------------------------------------------------------------------

|      22  |      0  |      1.9492  |     0.5186  |   0.4956  |               |              0.4897  |
|          |      1  |      1.5830  |     0.6768  |   0.6498  |               |              0.9351  |
|          |      2  |      1.3877  |     0.7363  |   0.7438  |               |              1.4204  |
|          |      3  |      1.2754  |     0.8008  |   0.7941  |               |              1.8875  |
|          |      4  |      1.2178  |     0.8330  |   0.8167  |               |              2.3602  |
|          |      5  |      1.1777  |     0.8672  |   0.8286  |               |              2.8603  |
|          |      6  |      1.1641  |     0.8594  |   0.8502  |               |              3.3268  |
|          |      7  |      1.1436  |     0.8750  |   0.8530  |               |              3.7956  |
|          |      8  |      1.1025  |     0.9062  |   0.8590  |               |              4.2720  |
|          |      9  |      1.1426  |     0.8643  |   0.8645  |               |              4.6572  |
|          |   eval  |      1.1426  |     0.8643  |   0.8645  |       0.8760  |              4.8241  |
------------------------------------------------------------------------------------------------------

|      23  |      0  |      1.9453  |     0.4971  |   0.5087  |               |              0.4922  |
|          |      1  |      1.6191  |     0.6299  |   0.6663  |               |              1.0041  |
|          |      2  |      1.3691  |     0.7559  |   0.7210  |               |              1.4693  |
|          |      3  |      1.2803  |     0.7959  |   0.7836  |               |              1.9334  |
|          |      4  |      1.2412  |     0.8311  |   0.7991  |               |              2.4016  |
|          |      5  |      1.1787  |     0.8613  |   0.8173  |               |              2.7969  |
|          |      6  |      1.1553  |     0.8691  |   0.8282  |               |              3.2636  |
|          |      7  |      1.1689  |     0.8662  |   0.8485  |               |              3.7298  |
|          |      8  |      1.1592  |     0.8643  |   0.8505  |               |              4.2115  |
|          |      9  |      1.1152  |     0.8955  |   0.8595  |               |              4.6396  |
|          |   eval  |      1.1152  |     0.8955  |   0.8595  |       0.8664  |              4.8053  |
------------------------------------------------------------------------------------------------------

|      24  |      0  |      1.9570  |     0.5000  |   0.4987  |               |              0.4912  |
|          |      1  |      1.5918  |     0.6777  |   0.6524  |               |              0.9942  |
|          |      2  |      1.3955  |     0.7314  |   0.7450  |               |              1.5012  |
|          |      3  |      1.2637  |     0.8242  |   0.7866  |               |              1.9678  |
|          |      4  |      1.1885  |     0.8584  |   0.8141  |               |              2.4308  |
|          |      5  |      1.1807  |     0.8496  |   0.8393  |               |              2.9113  |
|          |      6  |      1.1514  |     0.8799  |   0.8433  |               |              3.3800  |
|          |      7  |      1.1475  |     0.8691  |   0.8443  |               |              3.8475  |
|          |      8  |      1.0986  |     0.9111  |   0.8616  |               |              4.2594  |
|          |      9  |      1.1172  |     0.8848  |   0.8641  |               |              4.6762  |
|          |   eval  |      1.1172  |     0.8848  |   0.8641  |       0.8731  |              4.8421  |
------------------------------------------------------------------------------------------------------


================================================================================
