|          |      1  |      1.2910  |     0.7969  |   0.7037  |               |              0.8510  |
|          |      2  |      1.2070  |     0.8418  |   0.7956  |               |              1.2872  |
|          |      3  |      1.1748  |     0.8525  |   0.8343  |               |              1.6936  |
|          |      4  |      1.1484  |     0.8555  |   0.8596  |               |              2.0978  |
|          |      5  |      1.1025  |     0.9033  |   0.8796  |               |              2.5053  |
|          |      6  |      1.0312  |     0.9346  |   0.8929  |               |              2.9194  |
|          |      7  |      1.0283  |     0.9248  |   0.9038  |               |              3.3248  |
|          |   eval  |      1.0283  |     0.9248  |   0.9038  |       0.9174  |              3.4942  |
------------------------------------------------------------------------------------------------------

|       6  |      0  |      1.5986  |     0.6035  |   0.5271  |               |              0.4428  |
|          |      1  |      1.2764  |     0.8076  |   0.6161  |               |              0.8744  |
|          |      2  |      1.1846  |     0.8477  |   0.7871  |               |              1.3011  |
|          |      3  |      1.1914  |     0.8398  |   0.7946  |               |              1.7045  |
|          |      4  |      1.1465  |     0.8701  |   0.8491  |               |              2.1173  |
|          |      5  |      1.1035  |     0.8926  |   0.8748  |               |              2.5205  |
|          |      6  |      1.0488  |     0.9141  |   0.8988  |               |              2.9279  |
|          |      7  |      1.0127  |     0.9355  |   0.9001  |               |              3.3301  |
|          |   eval  |      1.0127  |     0.9355  |   0.9001  |       0.9133  |              3.5018  |
------------------------------------------------------------------------------------------------------

|       7  |      0  |      1.5361  |     0.6426  |   0.6025  |               |              0.4199  |
|          |      1  |      1.2930  |     0.7939  |   0.7691  |               |              0.8463  |
|          |      2  |      1.2266  |     0.8184  |   0.8073  |               |              1.2759  |
|          |      3  |      1.1680  |     0.8398  |   0.8371  |               |              1.6801  |
|          |      4  |      1.1250  |     0.8770  |   0.8585  |               |              2.0879  |
|          |      5  |      1.1162  |     0.8770  |   0.8458  |               |              2.4929  |
|          |      6  |      1.0479  |     0.9258  |   0.8909  |               |              2.8970  |
|          |      7  |      1.0049  |     0.9502  |   0.8985  |               |              3.3061  |
|          |      8  |      0.9727  |     0.9658  |   0.9228  |               |              3.7107  |
|          |   eval  |      0.9727  |     0.9658  |   0.9228  |       0.9316  |              3.8803  |
------------------------------------------------------------------------------------------------------

|       8  |      0  |      1.5166  |     0.6533  |   0.6213  |               |              0.4203  |
|          |      1  |      1.2744  |     0.7939  |   0.7712  |               |              0.8510  |
|          |      2  |      1.1992  |     0.8369  |   0.7848  |               |              1.2775  |
|          |      3  |      1.1533  |     0.8672  |   0.8566  |               |              1.6820  |
|          |      4  |      1.1064  |     0.8877  |   0.8638  |               |              2.0850  |
|          |      5  |      1.0928  |     0.8896  |   0.8687  |               |              2.4948  |
|          |      6  |      1.0859  |     0.8936  |   0.8748  |               |              2.8976  |
|          |      7  |      1.0205  |     0.9414  |   0.8997  |               |              3.3115  |
|          |      8  |      0.9907  |     0.9512  |   0.9156  |               |              3.7177  |
|          |   eval  |      0.9907  |     0.9512  |   0.9156  |       0.9241  |              3.8884  |
------------------------------------------------------------------------------------------------------

|       9  |      0  |      1.5273  |     0.6455  |   0.6178  |               |              0.4313  |
|          |      1  |      1.2861  |     0.7930  |   0.7960  |               |              0.8700  |
|          |      2  |      1.2266  |     0.8291  |   0.8169  |               |              1.3077  |
|          |      3  |      1.1699  |     0.8555  |   0.8144  |               |              1.7132  |
|          |      4  |      1.1279  |     0.8770  |   0.8667  |               |              2.1143  |
|          |      5  |      1.1318  |     0.8633  |   0.8616  |               |              2.5214  |
|          |      6  |      1.0469  |     0.9229  |   0.8960  |               |              2.9281  |
|          |      7  |      1.0293  |     0.9287  |   0.9062  |               |              3.3339  |
|          |   eval  |      1.0293  |     0.9287  |   0.9062  |       0.9153  |              3.5057  |
------------------------------------------------------------------------------------------------------

|      10  |      0  |      1.5068  |     0.6426  |   0.5861  |               |              0.4196  |
|          |      1  |      1.2646  |     0.8135  |   0.7453  |               |              0.8487  |
|          |      2  |      1.1816  |     0.8467  |   0.8260  |               |              1.2841  |
|          |      3  |      1.1621  |     0.8525  |   0.8189  |               |              1.6876  |
|          |      4  |      1.1318  |     0.8750  |   0.8625  |               |              2.0956  |
|          |      5  |      1.1025  |     0.8896  |   0.8687  |               |              2.5024  |
|          |      6  |      1.0459  |     0.9219  |   0.8832  |               |              2.9096  |
|          |      7  |      1.0361  |     0.9238  |   0.9047  |               |              3.3113  |
|          |   eval  |      1.0361  |     0.9238  |   0.9047  |       0.9155  |              3.4830  |
------------------------------------------------------------------------------------------------------

|      11  |      0  |      1.5137  |     0.6602  |   0.5741  |               |              0.4226  |
|          |      1  |      1.3555  |     0.7480  |   0.7134  |               |              0.8491  |
|          |      2  |      1.2061  |     0.8418  |   0.8108  |               |              1.2675  |
|          |      3  |      1.1729  |     0.8535  |   0.8430  |               |              1.6697  |
|          |      4  |      1.1426  |     0.8652  |   0.8544  |               |              2.0749  |
|          |      5  |      1.1328  |     0.8594  |   0.8614  |               |              2.4781  |
|          |      6  |      1.0547  |     0.9150  |   0.8910  |               |              2.8877  |
|          |      7  |      1.0205  |     0.9375  |   0.8957  |               |              3.2943  |
|          |      8  |      0.9712  |     0.9629  |   0.9207  |               |              3.7006  |
|          |   eval  |      0.9712  |     0.9629  |   0.9207  |       0.9259  |              3.8714  |
------------------------------------------------------------------------------------------------------

|      12  |      0  |      1.5527  |     0.6299  |   0.6412  |               |              0.4233  |
|          |      1  |      1.2881  |     0.7939  |   0.7861  |               |              0.8508  |
|          |      2  |      1.2031  |     0.8379  |   0.7966  |               |              1.2797  |
|          |      3  |      1.1895  |     0.8438  |   0.8422  |               |              1.6877  |
|          |      4  |      1.1299  |     0.8760  |   0.8461  |               |              2.0829  |
|          |      5  |      1.0967  |     0.8936  |   0.8689  |               |              2.4877  |
|          |      6  |      1.0439  |     0.9268  |   0.9022  |               |              2.8937  |
|          |   eval  |      1.0439  |     0.9268  |   0.9022  |       0.9129  |              3.0664  |
------------------------------------------------------------------------------------------------------

|      13  |      0  |      1.5928  |     0.5967  |   0.6252  |               |              0.4228  |
|          |      1  |      1.3057  |     0.7812  |   0.7072  |               |              0.8565  |
|          |      2  |      1.2402  |     0.8174  |   0.8037  |               |              1.2984  |
|          |      3  |      1.1543  |     0.8594  |   0.8358  |               |              1.7061  |
|          |      4  |      1.1113  |     0.8857  |   0.8596  |               |              2.1115  |
|          |      5  |      1.0781  |     0.9053  |   0.8745  |               |              2.5186  |
|          |      6  |      1.0566  |     0.9160  |   0.9019  |               |              2.9270  |
|          |   eval  |      1.0566  |     0.9160  |   0.9019  |       0.9089  |              3.0990  |
------------------------------------------------------------------------------------------------------

|      14  |      0  |      1.5439  |     0.6553  |   0.5503  |               |              0.4220  |
|          |      1  |      1.2803  |     0.8076  |   0.6544  |               |              0.8432  |
|          |      2  |      1.2314  |     0.8281  |   0.8126  |               |              1.2659  |
|          |      3  |      1.2051  |     0.8301  |   0.8311  |               |              1.6685  |
|          |      4  |      1.1465  |     0.8643  |   0.8420  |               |              2.0624  |
|          |      5  |      1.1016  |     0.9014  |   0.8699  |               |              2.4653  |
|          |      6  |      1.0322  |     0.9277  |   0.8966  |               |              2.8680  |
|          |      7  |      1.0195  |     0.9365  |   0.9032  |               |              3.2732  |
|          |   eval  |      1.0195  |     0.9365  |   0.9032  |       0.9144  |              3.4464  |
------------------------------------------------------------------------------------------------------

|      15  |      0  |      1.5039  |     0.6553  |   0.6349  |               |              0.4217  |
|          |      1  |      1.2910  |     0.7930  |   0.6421  |               |              0.8450  |
|          |      2  |      1.2021  |     0.8486  |   0.8203  |               |              1.2727  |
|          |      3  |      1.1602  |     0.8535  |   0.8146  |               |              1.6779  |
|          |      4  |      1.1484  |     0.8682  |   0.8384  |               |              2.0795  |
|          |      5  |      1.0996  |     0.9014  |   0.8646  |               |              2.4857  |
|          |      6  |      1.0625  |     0.9170  |   0.8969  |               |              2.8887  |
|          |      7  |      1.0234  |     0.9355  |   0.8972  |               |              3.2950  |
|          |      8  |      0.9741  |     0.9600  |   0.9217  |               |              3.6965  |
|          |   eval  |      0.9741  |     0.9600  |   0.9217  |       0.9316  |              3.8697  |
------------------------------------------------------------------------------------------------------

|      16  |      0  |      1.5410  |     0.6475  |   0.5786  |               |              0.4226  |
|          |      1  |      1.2646  |     0.8096  |   0.7919  |               |              0.8493  |
|          |      2  |      1.2119  |     0.8262  |   0.7563  |               |              1.2785  |
|          |      3  |      1.1611  |     0.8623  |   0.8232  |               |              1.6808  |
|          |      4  |      1.1650  |     0.8398  |   0.8437  |               |              2.0796  |
|          |      5  |      1.0762  |     0.9102  |   0.8508  |               |              2.4644  |
|          |      6  |      1.0635  |     0.9150  |   0.8900  |               |              2.8663  |
|          |      7  |      1.0244  |     0.9316  |   0.8967  |               |              3.2727  |
|          |      8  |      0.9707  |     0.9658  |   0.9192  |               |              3.6781  |
|          |   eval  |      0.9707  |     0.9658  |   0.9192  |       0.9277  |              3.8489  |
------------------------------------------------------------------------------------------------------

|      17  |      0  |      1.5381  |     0.6484  |   0.6370  |               |              0.4236  |
|          |      1  |      1.3135  |     0.7812  |   0.7092  |               |              0.8452  |
|          |      2  |      1.2197  |     0.8311  |   0.7772  |               |              1.2759  |
|          |      3  |      1.1816  |     0.8418  |   0.7761  |               |              1.6875  |
|          |      4  |      1.1260  |     0.8721  |   0.8300  |               |              2.0935  |
|          |      5  |      1.0977  |     0.8887  |   0.8539  |               |              2.5010  |
|          |      6  |      1.0596  |     0.9150  |   0.8830  |               |              2.9081  |
|          |      7  |      1.0361  |     0.9268  |   0.9010  |               |              3.3084  |
|          |   eval  |      1.0361  |     0.9268  |   0.9010  |       0.9110  |              3.4804  |
------------------------------------------------------------------------------------------------------

|      18  |      0  |      1.4863  |     0.6797  |   0.6668  |               |              0.4233  |
|          |      1  |      1.2646  |     0.8174  |   0.7606  |               |              0.8433  |
|          |      2  |      1.2158  |     0.8311  |   0.7426  |               |              1.2635  |
|          |      3  |      1.1729  |     0.8496  |   0.8058  |               |              1.6696  |
|          |      4  |      1.1201  |     0.8760  |   0.8661  |               |              2.0728  |
|          |      5  |      1.0898  |     0.9072  |   0.8744  |               |              2.4725  |
|          |      6  |      1.0732  |     0.9033  |   0.8898  |               |              2.8760  |
|          |      7  |      1.0293  |     0.9375  |   0.9005  |               |              3.2814  |
|          |   eval  |      1.0293  |     0.9375  |   0.9005  |       0.9138  |              3.4520  |
------------------------------------------------------------------------------------------------------

|      19  |      0  |      1.4941  |     0.6816  |   0.6389  |               |              0.4415  |
|          |      1  |      1.3115  |     0.7871  |   0.7680  |               |              0.8670  |
|          |      2  |      1.2129  |     0.8389  |   0.7784  |               |              1.2979  |
|          |      3  |      1.1748  |     0.8516  |   0.8375  |               |              1.6813  |
|          |      4  |      1.1572  |     0.8545  |   0.8141  |               |              2.0842  |
|          |      5  |      1.1084  |     0.8857  |   0.8818  |               |              2.4912  |
|          |      6  |      1.0625  |     0.9102  |   0.8894  |               |              2.8924  |
|          |      7  |      1.0234  |     0.9404  |   0.9021  |               |              3.2960  |
|          |   eval  |      1.0234  |     0.9404  |   0.9021  |       0.9123  |              3.4686  |
------------------------------------------------------------------------------------------------------

|      20  |      0  |      1.5156  |     0.6660  |   0.6185  |               |              0.4202  |
|          |      1  |      1.2607  |     0.8281  |   0.7795  |               |              0.8441  |
|          |      2  |      1.1963  |     0.8408  |   0.8029  |               |              1.2727  |
|          |      3  |      1.1924  |     0.8506  |   0.8129  |               |              1.6726  |
|          |      4  |      1.1279  |     0.8730  |   0.8804  |               |              2.0737  |
|          |      5  |      1.0908  |     0.8926  |   0.8683  |               |              2.4749  |
|          |      6  |      1.0557  |     0.9170  |   0.8867  |               |              2.8798  |
|          |      7  |      1.0117  |     0.9404  |   0.9053  |               |              3.2813  |
|          |   eval  |      1.0117  |     0.9404  |   0.9053  |       0.9153  |              3.4526  |
------------------------------------------------------------------------------------------------------

|      21  |      0  |      1.6162  |     0.5811  |   0.5376  |               |              0.4201  |
|          |      1  |      1.2998  |     0.7900  |   0.7502  |               |              0.8418  |
|          |      2  |      1.2051  |     0.8428  |   0.7931  |               |              1.2745  |
|          |      3  |      1.1621  |     0.8438  |   0.8217  |               |              1.6812  |
|          |      4  |      1.1201  |     0.8945  |   0.8603  |               |              2.0853  |
|          |      5  |      1.1045  |     0.8906  |   0.8411  |               |              2.4889  |
|          |      6  |      1.0684  |     0.9043  |   0.8962  |               |              2.8928  |
|          |      7  |      1.0283  |     0.9307  |   0.8996  |               |              3.2925  |
|          |      8  |      0.9692  |     0.9639  |   0.9205  |               |              3.6958  |
|          |   eval  |      0.9692  |     0.9639  |   0.9205  |       0.9290  |              3.8663  |
------------------------------------------------------------------------------------------------------

|      22  |      0  |      1.5625  |     0.6338  |   0.6348  |               |              0.4205  |
|          |      1  |      1.2930  |     0.7754  |   0.7638  |               |              0.8443  |
|          |      2  |      1.1924  |     0.8350  |   0.7626  |               |              1.2717  |
|          |      3  |      1.1992  |     0.8350  |   0.8349  |               |              1.6779  |
|          |      4  |      1.1484  |     0.8623  |   0.8513  |               |              2.0797  |
|          |      5  |      1.0898  |     0.8984  |   0.8768  |               |              2.4633  |
|          |      6  |      1.0283  |     0.9336  |   0.8898  |               |              2.8507  |
|          |      7  |      1.0391  |     0.9189  |   0.9037  |               |              3.2520  |
|          |   eval  |      1.0391  |     0.9189  |   0.9037  |       0.9136  |              3.4245  |
------------------------------------------------------------------------------------------------------

|      23  |      0  |      1.5088  |     0.6572  |   0.6417  |               |              0.4183  |
|          |      1  |      1.2969  |     0.7881  |   0.7655  |               |              0.8342  |
|          |      2  |      1.2236  |     0.8184  |   0.7686  |               |              1.2544  |
|          |      3  |      1.1748  |     0.8564  |   0.8048  |               |              1.6541  |
|          |      4  |      1.1182  |     0.8867  |   0.8496  |               |              2.0555  |
|          |      5  |      1.0928  |     0.8896  |   0.8752  |               |              2.4578  |
|          |      6  |      1.0576  |     0.9102  |   0.8930  |               |              2.8604  |
|          |      7  |      1.0459  |     0.9287  |   0.8972  |               |              3.2617  |
|          |      8  |      0.9736  |     0.9668  |   0.9215  |               |              3.6704  |
|          |   eval  |      0.9736  |     0.9668  |   0.9215  |       0.9316  |              3.8417  |
------------------------------------------------------------------------------------------------------

|      24  |      0  |      1.5576  |     0.6367  |   0.6199  |               |              0.4202  |
|          |      1  |      1.3145  |     0.7783  |   0.7054  |               |              0.8372  |
|          |      2  |      1.2295  |     0.8184  |   0.7840  |               |              1.2616  |
|          |      3  |      1.1582  |     0.8691  |   0.8201  |               |              1.6687  |
|          |      4  |      1.1201  |     0.8809  |   0.8614  |               |              2.0746  |
|          |      5  |      1.0742  |     0.9014  |   0.8632  |               |              2.4773  |
|          |      6  |      1.0537  |     0.9219  |   0.8927  |               |              2.8822  |
|          |      7  |      1.0264  |     0.9307  |   0.8936  |               |              3.2814  |
|          |      8  |      0.9756  |     0.9570  |   0.9225  |               |              3.6806  |
|          |   eval  |      0.9756  |     0.9570  |   0.9225  |       0.9325  |              3.8505  |
------------------------------------------------------------------------------------------------------


================================================================================
