|          |      4  |      1.1279  |     0.8740  |   0.8434  |               |              2.1531  |
|          |      5  |      1.0928  |     0.9053  |   0.8453  |               |              2.5640  |
|          |      6  |      1.0449  |     0.9248  |   0.8968  |               |              2.9883  |
|          |      7  |      1.0176  |     0.9297  |   0.8997  |               |              3.3872  |
|          |      8  |      0.9609  |     0.9658  |   0.9238  |               |              3.7862  |
|          |   eval  |      0.9609  |     0.9658  |   0.9238  |       0.9350  |              3.9540  |
------------------------------------------------------------------------------------------------------

|       8  |      0  |      1.4287  |     0.7158  |   0.6893  |               |              0.4131  |
|          |      1  |      1.2881  |     0.7979  |   0.7618  |               |              0.8518  |
|          |      2  |      1.2119  |     0.8262  |   0.7909  |               |              1.2722  |
|          |      3  |      1.1650  |     0.8525  |   0.8130  |               |              1.6818  |
|          |      4  |      1.1367  |     0.8838  |   0.8695  |               |              2.0926  |
|          |      5  |      1.0820  |     0.9004  |   0.8539  |               |              2.5001  |
|          |      6  |      1.0283  |     0.9404  |   0.8841  |               |              2.9606  |
|          |      7  |      1.0195  |     0.9365  |   0.8956  |               |              3.3863  |
|          |      8  |      0.9790  |     0.9541  |   0.9202  |               |              3.7712  |
|          |   eval  |      0.9790  |     0.9541  |   0.9202  |       0.9283  |              3.9384  |
------------------------------------------------------------------------------------------------------

|       9  |      0  |      1.4482  |     0.6895  |   0.7111  |               |              0.4123  |
|          |      1  |      1.2695  |     0.8008  |   0.7740  |               |              0.8464  |
|          |      2  |      1.2080  |     0.8340  |   0.8095  |               |              1.2698  |
|          |      3  |      1.1445  |     0.8652  |   0.8092  |               |              1.6783  |
|          |      4  |      1.1406  |     0.8623  |   0.8592  |               |              2.0919  |
|          |      5  |      1.1113  |     0.8848  |   0.8483  |               |              2.5133  |
|          |      6  |      1.0410  |     0.9150  |   0.8856  |               |              2.9442  |
|          |      7  |      1.0059  |     0.9336  |   0.9024  |               |              3.3348  |
|          |   eval  |      1.0059  |     0.9336  |   0.9024  |       0.9149  |              3.5017  |
------------------------------------------------------------------------------------------------------

|      10  |      0  |      1.4189  |     0.7100  |   0.6655  |               |              0.4215  |
|          |      1  |      1.2676  |     0.7939  |   0.7429  |               |              0.8350  |
|          |      2  |      1.1875  |     0.8525  |   0.8247  |               |              1.3070  |
|          |      3  |      1.1504  |     0.8770  |   0.8216  |               |              1.7424  |
|          |      4  |      1.1289  |     0.8711  |   0.8521  |               |              2.1710  |
|          |      5  |      1.1074  |     0.8730  |   0.8734  |               |              2.5802  |
|          |      6  |      1.0557  |     0.9131  |   0.8742  |               |              2.9876  |
|          |      7  |      1.0254  |     0.9199  |   0.9087  |               |              3.4319  |
|          |   eval  |      1.0254  |     0.9199  |   0.9087  |       0.9204  |              3.5991  |
------------------------------------------------------------------------------------------------------

|      11  |      0  |      1.4307  |     0.7158  |   0.6404  |               |              0.4428  |
|          |      1  |      1.2695  |     0.7998  |   0.7806  |               |              0.8913  |
|          |      2  |      1.2012  |     0.8477  |   0.8029  |               |              1.3185  |
|          |      3  |      1.1523  |     0.8545  |   0.8179  |               |              1.7341  |
|          |      4  |      1.1113  |     0.8848  |   0.8130  |               |              2.1811  |
|          |      5  |      1.0947  |     0.8867  |   0.7905  |               |              2.5613  |
|          |      6  |      1.0449  |     0.9277  |   0.8813  |               |              2.9619  |
|          |      7  |      1.0371  |     0.9219  |   0.9050  |               |              3.3650  |
|          |   eval  |      1.0371  |     0.9219  |   0.9050  |       0.9184  |              3.5328  |
------------------------------------------------------------------------------------------------------

|      12  |      0  |      1.4297  |     0.7148  |   0.6536  |               |              0.4384  |
|          |      1  |      1.3027  |     0.7754  |   0.7293  |               |              0.8816  |
|          |      2  |      1.1826  |     0.8428  |   0.6923  |               |              1.3125  |
|          |      3  |      1.1289  |     0.8828  |   0.8177  |               |              1.7414  |
|          |      4  |      1.1279  |     0.8760  |   0.8284  |               |              2.1602  |
|          |      5  |      1.0771  |     0.8955  |   0.8685  |               |              2.5891  |
|          |      6  |      1.0381  |     0.9287  |   0.8811  |               |              3.0265  |
|          |      7  |      1.0410  |     0.9238  |   0.9101  |               |              3.4464  |
|          |   eval  |      1.0410  |     0.9238  |   0.9101  |       0.9198  |              3.6154  |
------------------------------------------------------------------------------------------------------

|      13  |      0  |      1.4180  |     0.7080  |   0.6615  |               |              0.4232  |
|          |      1  |      1.2832  |     0.7930  |   0.7474  |               |              0.8347  |
|          |      2  |      1.2129  |     0.8301  |   0.8110  |               |              1.2638  |
|          |      3  |      1.1572  |     0.8594  |   0.8367  |               |              1.6445  |
|          |      4  |      1.1348  |     0.8770  |   0.8679  |               |              2.0740  |
|          |      5  |      1.0947  |     0.9023  |   0.8506  |               |              2.4529  |
|          |      6  |      1.0430  |     0.9229  |   0.8679  |               |              2.8843  |
|          |      7  |      1.0059  |     0.9395  |   0.8952  |               |              3.2625  |
|          |      8  |      0.9756  |     0.9600  |   0.9207  |               |              3.6797  |
|          |   eval  |      0.9756  |     0.9600  |   0.9207  |       0.9280  |              3.8503  |
------------------------------------------------------------------------------------------------------

|      14  |      0  |      1.4297  |     0.6895  |   0.7050  |               |              0.4169  |
|          |      1  |      1.3027  |     0.7852  |   0.7420  |               |              0.8705  |
|          |      2  |      1.2373  |     0.8047  |   0.7799  |               |              1.2993  |
|          |      3  |      1.1797  |     0.8457  |   0.8001  |               |              1.7289  |
|          |      4  |      1.1201  |     0.8848  |   0.8471  |               |              2.1356  |
|          |      5  |      1.0996  |     0.8926  |   0.8513  |               |              2.5643  |
|          |      6  |      1.0547  |     0.9141  |   0.8929  |               |              2.9894  |
|          |      7  |      1.0078  |     0.9355  |   0.9066  |               |              3.4285  |
|          |   eval  |      1.0078  |     0.9355  |   0.9066  |       0.9189  |              3.5978  |
------------------------------------------------------------------------------------------------------

|      15  |      0  |      1.4395  |     0.7178  |   0.7182  |               |              0.4415  |
|          |      1  |      1.2715  |     0.7930  |   0.7532  |               |              0.8802  |
|          |      2  |      1.1797  |     0.8438  |   0.7439  |               |              1.3035  |
|          |      3  |      1.1494  |     0.8594  |   0.7533  |               |              1.6984  |
|          |      4  |      1.1406  |     0.8564  |   0.8520  |               |              2.0998  |
|          |      5  |      1.1104  |     0.8877  |   0.8577  |               |              2.5137  |
|          |      6  |      1.0527  |     0.9131  |   0.8865  |               |              2.9261  |
|          |      7  |      1.0186  |     0.9375  |   0.9018  |               |              3.3672  |
|          |   eval  |      1.0186  |     0.9375  |   0.9018  |       0.9127  |              3.5363  |
------------------------------------------------------------------------------------------------------

|      16  |      0  |      1.4893  |     0.6670  |   0.6292  |               |              0.4179  |
|          |      1  |      1.2334  |     0.8301  |   0.7852  |               |              0.8428  |
|          |      2  |      1.1699  |     0.8691  |   0.7773  |               |              1.3058  |
|          |      3  |      1.1484  |     0.8760  |   0.8310  |               |              1.7501  |
|          |      4  |      1.1260  |     0.8818  |   0.8535  |               |              2.1921  |
|          |      5  |      1.0898  |     0.8975  |   0.8757  |               |              2.6215  |
|          |      6  |      1.0342  |     0.9336  |   0.8870  |               |              3.0519  |
|          |      7  |      1.0117  |     0.9346  |   0.8946  |               |              3.4438  |
|          |      8  |      0.9668  |     0.9619  |   0.9242  |               |              3.8754  |
|          |   eval  |      0.9668  |     0.9619  |   0.9242  |       0.9295  |              4.0451  |
------------------------------------------------------------------------------------------------------

|      17  |      0  |      1.4043  |     0.7266  |   0.6758  |               |              0.4292  |
|          |      1  |      1.2754  |     0.7988  |   0.7884  |               |              0.8721  |
|          |      2  |      1.2061  |     0.8262  |   0.7293  |               |              1.2857  |
|          |      3  |      1.1758  |     0.8467  |   0.8276  |               |              1.6990  |
|          |      4  |      1.1299  |     0.8828  |   0.8172  |               |              2.1119  |
|          |      5  |      1.0879  |     0.8965  |   0.8507  |               |              2.5359  |
|          |      6  |      1.0400  |     0.9199  |   0.8742  |               |              2.9163  |
|          |      7  |      1.0264  |     0.9277  |   0.8829  |               |              3.3461  |
|          |      8  |      0.9697  |     0.9629  |   0.9214  |               |              3.7799  |
|          |   eval  |      0.9697  |     0.9629  |   0.9214  |       0.9312  |              3.9493  |
------------------------------------------------------------------------------------------------------

|      18  |      0  |      1.4561  |     0.6934  |   0.6821  |               |              0.4370  |
|          |      1  |      1.2441  |     0.8154  |   0.7590  |               |              0.8561  |
|          |      2  |      1.1963  |     0.8496  |   0.7223  |               |              1.3189  |
|          |      3  |      1.1689  |     0.8662  |   0.7905  |               |              1.7422  |
|          |      4  |      1.1240  |     0.8789  |   0.8624  |               |              2.1234  |
|          |      5  |      1.1025  |     0.8916  |   0.8560  |               |              2.5214  |
|          |      6  |      1.0703  |     0.9062  |   0.8922  |               |              2.9537  |
|          |      7  |      1.0322  |     0.9287  |   0.8967  |               |              3.3578  |
|          |      8  |      0.9727  |     0.9619  |   0.9175  |               |              3.7528  |
|          |   eval  |      0.9727  |     0.9619  |   0.9175  |       0.9283  |              3.9231  |
------------------------------------------------------------------------------------------------------

|      19  |      0  |      1.4248  |     0.7080  |   0.6810  |               |              0.4197  |
|          |      1  |      1.2471  |     0.8174  |   0.6879  |               |              0.8431  |
|          |      2  |      1.1611  |     0.8691  |   0.7384  |               |              1.2816  |
|          |      3  |      1.1611  |     0.8457  |   0.8398  |               |              1.7053  |
|          |      4  |      1.1328  |     0.8750  |   0.8350  |               |              2.1184  |
|          |      5  |      1.1064  |     0.8818  |   0.8556  |               |              2.5253  |
|          |      6  |      1.0430  |     0.9160  |   0.8671  |               |              2.9597  |
|          |      7  |      1.0225  |     0.9355  |   0.8998  |               |              3.3672  |
|          |      8  |      0.9712  |     0.9570  |   0.9224  |               |              3.7722  |
|          |   eval  |      0.9712  |     0.9570  |   0.9224  |       0.9313  |              3.9418  |
------------------------------------------------------------------------------------------------------

|      20  |      0  |      1.4150  |     0.7139  |   0.6939  |               |              0.4183  |
|          |      1  |      1.2656  |     0.8154  |   0.7845  |               |              0.8899  |
|          |      2  |      1.2158  |     0.8340  |   0.6301  |               |              1.3503  |
|          |      3  |      1.1924  |     0.8535  |   0.7655  |               |              1.7817  |
|          |      4  |      1.1260  |     0.8799  |   0.8519  |               |              2.2109  |
|          |      5  |      1.0850  |     0.8994  |   0.8546  |               |              2.6022  |
|          |      6  |      1.0430  |     0.9209  |   0.8911  |               |              3.0182  |
|          |      7  |      1.0107  |     0.9404  |   0.9028  |               |              3.4542  |
|          |   eval  |      1.0107  |     0.9404  |   0.9028  |       0.9156  |              3.6233  |
------------------------------------------------------------------------------------------------------

|      21  |      0  |      1.4395  |     0.6934  |   0.6664  |               |              0.4528  |
|          |      1  |      1.2549  |     0.8145  |   0.7772  |               |              0.8960  |
|          |      2  |      1.2070  |     0.8330  |   0.8222  |               |              1.3428  |
|          |      3  |      1.1445  |     0.8711  |   0.7423  |               |              1.7605  |
|          |      4  |      1.1318  |     0.8760  |   0.8507  |               |              2.1828  |
|          |      5  |      1.1055  |     0.8750  |   0.8446  |               |              2.6145  |
|          |      6  |      1.0547  |     0.9141  |   0.8872  |               |              3.0522  |
|          |      7  |      1.0439  |     0.9170  |   0.8927  |               |              3.4797  |
|          |      8  |      0.9751  |     0.9619  |   0.9221  |               |              3.8719  |
|          |   eval  |      0.9751  |     0.9619  |   0.9221  |       0.9338  |              4.0436  |
------------------------------------------------------------------------------------------------------

|      22  |      0  |      1.4424  |     0.6953  |   0.7151  |               |              0.4189  |
|          |      1  |      1.2363  |     0.8271  |   0.7887  |               |              0.8585  |
|          |      2  |      1.1885  |     0.8447  |   0.7926  |               |              1.2907  |
|          |      3  |      1.1621  |     0.8574  |   0.8433  |               |              1.7105  |
|          |      4  |      1.1279  |     0.8740  |   0.8608  |               |              2.1217  |
|          |      5  |      1.0762  |     0.8984  |   0.8525  |               |              2.5312  |
|          |      6  |      1.0498  |     0.9229  |   0.8842  |               |              2.9413  |
|          |      7  |      1.0049  |     0.9404  |   0.9091  |               |              3.3629  |
|          |   eval  |      1.0049  |     0.9404  |   0.9091  |       0.9177  |              3.5332  |
------------------------------------------------------------------------------------------------------

|      23  |      0  |      1.4688  |     0.6914  |   0.5685  |               |              0.4190  |
|          |      1  |      1.2266  |     0.8271  |   0.7411  |               |              0.8450  |
|          |      2  |      1.2041  |     0.8330  |   0.8228  |               |              1.2808  |
|          |      3  |      1.1504  |     0.8682  |   0.8143  |               |              1.7148  |
|          |      4  |      1.1484  |     0.8584  |   0.8098  |               |              2.1348  |
|          |      5  |      1.1113  |     0.8779  |   0.8424  |               |              2.5430  |
|          |      6  |      1.0254  |     0.9316  |   0.8930  |               |              2.9970  |
|          |      7  |      1.0449  |     0.9287  |   0.8996  |               |              3.4098  |
|          |      8  |      0.9761  |     0.9600  |   0.9264  |               |              3.8298  |
|          |   eval  |      0.9761  |     0.9600  |   0.9264  |       0.9336  |              4.0016  |
------------------------------------------------------------------------------------------------------

|      24  |      0  |      1.4736  |     0.6777  |   0.6925  |               |              0.4509  |
|          |      1  |      1.2852  |     0.7871  |   0.7610  |               |              0.9110  |
|          |      2  |      1.2109  |     0.8320  |   0.7812  |               |              1.3380  |
|          |      3  |      1.1514  |     0.8730  |   0.8369  |               |              1.7447  |
|          |      4  |      1.1504  |     0.8604  |   0.8539  |               |              2.1731  |
|          |      5  |      1.0898  |     0.9072  |   0.8523  |               |              2.5916  |
|          |      6  |      1.0410  |     0.9180  |   0.8890  |               |              3.0075  |
|          |      7  |      1.0068  |     0.9541  |   0.9058  |               |              3.4302  |
|          |   eval  |      1.0068  |     0.9541  |   0.9058  |       0.9155  |              3.6016  |
------------------------------------------------------------------------------------------------------


================================================================================
